date,Natural Gas,Wind,Coal,Solar,Water,Nuclear
2021-01-22T10:00:00Z,13536,6092,7700,0,46,5132
2021-01-22T09:00:00Z,13386,6674,7375,0,46,5132
2021-01-22T08:00:00Z,13144,7951,6873,0,46,5132
2021-01-22T07:00:00Z,13286,8670,6922,0,46,5133
2021-01-22T06:00:00Z,14587,7563,8146,0,46,5133
2021-01-22T05:00:00Z,15792,6478,10021,0,46,5132
2021-01-22T04:00:00Z,17860,5659,10650,0,47,5133
2021-01-22T03:00:00Z,19079,5688,10722,0,71,5133
2021-01-22T02:00:00Z,21258,4684,10131,0,71,5132
2021-01-22T01:00:00Z,21882,3999,10474,1,73,5133
2021-01-22T00:00:00Z,21367,3565,10533,297,72,5132
2021-01-21T23:00:00Z,19538,3696,10268,1813,90,5133
2021-01-21T22:00:00Z,19381,3109,10120,2328,98,5132
2021-01-21T21:00:00Z,20569,2414,10491,1722,46,5133
2021-01-21T20:00:00Z,21015,2695,10568,1352,47,5133
2021-01-21T19:00:00Z,20629,3355,10577,1215,46,5130
2021-01-21T18:00:00Z,20039,4413,10823,938,87,5133
2021-01-21T17:00:00Z,19361,5600,10812,600,80,5133
2021-01-21T16:00:00Z,18313,7471,10773,332,47,5134
2021-01-21T15:00:00Z,17936,8590,10426,84,47,5134
2021-01-21T14:00:00Z,16761,10445,9713,2,47,5135
2021-01-21T13:00:00Z,14766,12057,8492,1,47,5135
2021-01-21T12:00:00Z,11914,13021,7427,1,47,5135
2021-01-21T11:00:00Z,9480,13694,7262,1,47,5135
2021-01-21T10:00:00Z,9002,13571,7232,2,47,5135
2021-01-21T09:00:00Z,9102,13537,7227,1,47,5135
2021-01-21T08:00:00Z,9200,13630,7417,1,47,5135
2021-01-21T07:00:00Z,9570,13404,8222,1,47,5134
2021-01-21T06:00:00Z,10795,13002,8848,1,47,5134
2021-01-21T05:00:00Z,12402,12669,9838,1,47,5134
2021-01-21T04:00:00Z,14970,12296,9862,1,48,5134
2021-01-21T03:00:00Z,16449,11956,10240,1,72,5134
2021-01-21T02:00:00Z,18675,10201,10501,1,72,5133
2021-01-21T01:00:00Z,22287,7107,10314,3,76,5133
2021-01-21T00:00:00Z,22385,5522,10657,215,73,5133
2021-01-20T23:00:00Z,21308,5269,10749,611,73,5133
2021-01-20T22:00:00Z,20116,5660,10805,897,73,5134
2021-01-20T21:00:00Z,19420,5860,10792,1448,48,5135
2021-01-20T20:00:00Z,19474,5912,10803,1664,48,5141
2021-01-20T19:00:00Z,20275,5735,10861,1469,47,5143
2021-01-20T18:00:00Z,21066,5252,10825,1175,56,5141
2021-01-20T17:00:00Z,22315,4582,10722,585,82,5137
2021-01-20T16:00:00Z,23315,3887,10537,333,83,5136
2021-01-20T15:00:00Z,22910,4065,10812,111,48,5136
2021-01-20T14:00:00Z,22409,3983,10753,1,48,5136
2021-01-20T13:00:00Z,21537,3529,10304,0,48,5136
2021-01-20T12:00:00Z,18614,3426,10108,0,48,5135
2021-01-20T11:00:00Z,17023,2951,9871,0,48,5135
2021-01-20T10:00:00Z,16344,2891,9689,0,48,5137
2021-01-20T09:00:00Z,15462,3326,9778,0,47,5137
2021-01-20T08:00:00Z,15440,3330,10163,0,48,5136
2021-01-20T07:00:00Z,15854,3888,10202,0,48,5136
2021-01-20T06:00:00Z,15308,5479,10584,0,48,5136
2021-01-20T05:00:00Z,15664,6805,10711,0,48,5137
2021-01-20T04:00:00Z,16302,8112,10975,0,68,5136
2021-01-20T03:00:00Z,16043,9994,10936,0,96,5136
2021-01-20T02:00:00Z,15548,11776,10763,0,118,5136
2021-01-20T01:00:00Z,14976,13833,10002,0,62,5136
2021-01-20T00:00:00Z,12718,16150,8656,75,48,5136
2021-01-19T23:00:00Z,10374,17995,7978,358,48,5136
2021-01-19T22:00:00Z,8565,19344,7716,852,50,5048
2021-01-19T21:00:00Z,8077,19569,8001,812,47,5084
2021-01-19T20:00:00Z,7734,19900,7741,1181,47,4899
2021-01-19T19:00:00Z,7320,20251,7901,1066,47,5137
2021-01-19T18:00:00Z,7320,20016,8119,1023,56,5138
2021-01-19T17:00:00Z,7209,19655,8305,929,105,5138
2021-01-19T16:00:00Z,7300,18376,8976,796,73,5138
2021-01-19T15:00:00Z,7724,17418,9439,228,73,5138
2021-01-19T14:00:00Z,7537,18239,8530,3,74,5139
2021-01-19T13:00:00Z,7259,18756,6342,0,70,5140
2021-01-19T12:00:00Z,6041,18873,4464,0,47,5139
2021-01-19T11:00:00Z,5279,18033,4064,0,47,5138
2021-01-19T10:00:00Z,4657,17873,4057,0,47,5137
2021-01-19T09:00:00Z,4509,18136,4098,0,47,5138
2021-01-19T08:00:00Z,4455,18594,4243,0,48,5138
2021-01-19T07:00:00Z,4512,19127,4462,0,72,5139
2021-01-19T06:00:00Z,4674,20103,4835,0,48,5140
2021-01-19T05:00:00Z,5836,20531,5126,0,47,5140
2021-01-19T04:00:00Z,6564,20648,6338,0,65,5139
2021-01-19T03:00:00Z,7402,20706,6852,0,75,5137
2021-01-19T02:00:00Z,8417,20258,7142,0,47,5138
2021-01-19T01:00:00Z,9150,18404,8323,4,47,5138
2021-01-19T00:00:00Z,9450,15113,8582,976,47,5138
2021-01-18T23:00:00Z,8165,13273,8339,3446,48,5138
2021-01-18T22:00:00Z,7769,12840,8430,4041,48,5138
2021-01-18T21:00:00Z,7591,13207,8649,3977,47,5138
2021-01-18T20:00:00Z,7991,14388,8384,3811,47,5138
2021-01-18T19:00:00Z,8496,15766,8000,3748,47,5138
2021-01-18T18:00:00Z,9034,16638,7958,3811,61,5139
2021-01-18T17:00:00Z,10090,16813,8134,3772,108,5139
2021-01-18T16:00:00Z,11017,17118,9087,2951,73,5139
2021-01-18T15:00:00Z,11260,19539,9429,1040,73,5139
2021-01-18T14:00:00Z,12013,19372,9860,15,74,5139
2021-01-18T13:00:00Z,11288,19576,8851,0,72,5139
2021-01-18T12:00:00Z,9541,20348,7407,0,48,5139
2021-01-18T11:00:00Z,8434,20496,6160,0,48,5138
2021-01-18T10:00:00Z,7693,20235,5825,0,47,5139
2021-01-18T09:00:00Z,7537,19874,5706,0,47,5138
2021-01-18T08:00:00Z,7560,19110,6138,0,61,5138
2021-01-18T07:00:00Z,8340,17266,7098,0,57,5138
2021-01-18T06:00:00Z,10283,14670,8246,0,48,5139
2021-01-18T05:00:00Z,12084,11684,10221,0,48,5139
2021-01-18T04:00:00Z,14262,9374,11227,0,66,5138
2021-01-18T03:00:00Z,16546,6801,11459,0,76,5139
2021-01-18T02:00:00Z,18502,4300,11536,0,48,5138
2021-01-18T01:00:00Z,19872,2419,11351,5,48,5139
2021-01-18T00:00:00Z,17920,1522,11234,885,48,5139
2021-01-17T23:00:00Z,15984,1162,10065,3348,48,5140
2021-01-17T22:00:00Z,15624,953,9649,4155,48,5140
2021-01-17T21:00:00Z,15615,1183,9933,4082,47,5140
2021-01-17T20:00:00Z,15771,1599,10340,3909,47,5140
2021-01-17T19:00:00Z,16170,2514,10502,3756,48,5140
2021-01-17T18:00:00Z,16608,3223,10665,3746,93,5140
2021-01-17T17:00:00Z,17953,2772,11446,3761,110,5140
2021-01-17T16:00:00Z,19104,3756,11513,3244,109,5140
2021-01-17T15:00:00Z,19760,6164,11479,1077,74,5140
2021-01-17T14:00:00Z,19421,6927,11453,9,74,5139
2021-01-17T13:00:00Z,18479,6751,11056,0,72,5139
2021-01-17T12:00:00Z,17800,6300,10889,0,49,5140
2021-01-17T11:00:00Z,17346,6077,10825,0,49,5140
2021-01-17T10:00:00Z,16006,7102,10658,0,48,5139
2021-01-17T09:00:00Z,15745,6649,10743,0,48,5139
2021-01-17T08:00:00Z,16198,6504,10519,0,49,5139
2021-01-17T07:00:00Z,17126,6358,10247,0,72,5139
2021-01-17T06:00:00Z,17157,6133,10865,0,51,5139
2021-01-17T05:00:00Z,18066,6055,10838,0,52,5139
2021-01-17T04:00:00Z,17900,6949,11084,0,71,5139
2021-01-17T03:00:00Z,17238,7692,11313,0,78,5140
2021-01-17T02:00:00Z,17233,7419,11272,0,93,5139
2021-01-17T01:00:00Z,17601,6090,11256,1,50,5139
2021-01-17T00:00:00Z,17042,4402,11194,214,51,5140
2021-01-16T23:00:00Z,16435,3555,11109,861,50,5140
2021-01-16T22:00:00Z,15498,3634,10321,2272,50,5140
2021-01-16T21:00:00Z,14888,4024,10093,3347,50,5140
2021-01-16T20:00:00Z,15281,4265,10436,3728,50,5140
2021-01-16T19:00:00Z,17267,3388,10945,3910,49,5140
2021-01-16T18:00:00Z,19513,2828,11127,4026,62,5140
2021-01-16T17:00:00Z,21617,2625,11438,4193,109,5140
2021-01-16T16:00:00Z,22818,3889,11463,3787,75,5139
2021-01-16T15:00:00Z,25346,5017,11219,1308,78,5139
2021-01-16T14:00:00Z,25469,6005,11246,12,77,5139
2021-01-16T13:00:00Z,22961,6956,11177,0,72,5139
2021-01-16T12:00:00Z,20961,6961,11147,0,50,5139
2021-01-16T11:00:00Z,19081,7618,10984,0,50,5139
2021-01-16T10:00:00Z,18091,8236,10840,0,50,5139
2021-01-16T09:00:00Z,16761,9186,10805,0,50,5139
2021-01-16T08:00:00Z,16264,9756,10786,0,50,5139
2021-01-16T07:00:00Z,15205,11274,10759,0,75,5139
2021-01-16T06:00:00Z,14617,12650,10770,0,50,5139
2021-01-16T05:00:00Z,14903,13022,11172,0,49,5139
2021-01-16T04:00:00Z,15911,12762,11357,0,49,5139
2021-01-16T03:00:00Z,16263,12535,11508,0,67,5139
2021-01-16T02:00:00Z,16592,11842,11516,0,77,5139
2021-01-16T01:00:00Z,17152,11514,11088,2,49,5139
2021-01-16T00:00:00Z,14378,13217,9206,908,48,5139
2021-01-15T23:00:00Z,10726,15709,6780,3502,48,5140
2021-01-15T22:00:00Z,9447,16441,6431,4275,48,5139
2021-01-15T21:00:00Z,9288,16718,6785,4326,48,5139
2021-01-15T20:00:00Z,9649,16466,7890,4160,48,5139
2021-01-15T19:00:00Z,9817,17067,8405,4095,48,5140
2021-01-15T18:00:00Z,10653,17071,8935,4181,49,5139
2021-01-15T17:00:00Z,12843,14869,9996,4195,107,5140
2021-01-15T16:00:00Z,15335,12507,11627,3590,73,5139
2021-01-15T15:00:00Z,17813,14163,11457,1170,73,5139
2021-01-15T14:00:00Z,18682,14975,11329,14,74,5139
2021-01-15T13:00:00Z,16449,15475,10736,0,73,5139
2021-01-15T12:00:00Z,13434,16060,9246,0,48,5139
2021-01-15T11:00:00Z,11413,15674,8643,0,49,5139
2021-01-15T10:00:00Z,10819,14837,8579,0,48,5139
2021-01-15T09:00:00Z,10450,14898,8060,0,48,5139
2021-01-15T08:00:00Z,10576,13603,8946,0,48,5139
2021-01-15T07:00:00Z,10698,13006,9459,0,72,5139
2021-01-15T06:00:00Z,11238,12571,10222,0,44,5139
2021-01-15T05:00:00Z,13107,11502,10658,0,32,5139
2021-01-15T04:00:00Z,14589,10843,11192,0,31,5139
2021-01-15T03:00:00Z,15833,10266,11066,0,49,5139
2021-01-15T02:00:00Z,16188,9890,11161,0,58,5139
2021-01-15T01:00:00Z,16670,9150,11059,5,30,5139
2021-01-15T00:00:00Z,14748,9531,9417,769,32,5139
2021-01-14T23:00:00Z,11120,13471,6449,2306,31,5139
2021-01-14T22:00:00Z,8519,16128,6047,2543,20,5138
2021-01-14T21:00:00Z,7984,17785,6198,1824,5,5138
2021-01-14T20:00:00Z,8043,19170,6343,1281,5,5139
2021-01-14T19:00:00Z,8015,19711,7015,1203,5,5139
2021-01-14T18:00:00Z,8700,19160,8297,1180,47,5139
2021-01-14T17:00:00Z,9965,18656,9423,1159,60,5140
2021-01-14T16:00:00Z,10300,19514,10613,1071,25,5140
2021-01-14T15:00:00Z,10616,21813,10823,595,25,5140
2021-01-14T14:00:00Z,11089,22440,11414,13,25,5139
2021-01-14T13:00:00Z,10990,21112,10789,0,22,5139
2021-01-14T12:00:00Z,8967,20674,9545,0,0,5140
2021-01-14T11:00:00Z,7235,20042,9413,0,0,5139
2021-01-14T10:00:00Z,6201,20309,8976,0,1,5139
2021-01-14T09:00:00Z,5878,20312,8810,0,1,5139
2021-01-14T08:00:00Z,6050,19728,9024,0,1,5139
2021-01-14T07:00:00Z,6622,19380,8838,0,26,5139
2021-01-14T06:00:00Z,7009,19365,9056,0,6,5138
2021-01-14T05:00:00Z,7385,19597,9809,0,6,5138
2021-01-14T04:00:00Z,8730,18367,11383,0,25,5138
2021-01-14T03:00:00Z,9931,17964,11421,0,34,5139
2021-01-14T02:00:00Z,11536,16337,11353,0,48,5138
2021-01-14T01:00:00Z,13295,13769,11463,2,6,5138
2021-01-14T00:00:00Z,13275,10701,10798,813,6,5139
2021-01-13T23:00:00Z,11104,10950,8753,3383,6,5139
2021-01-13T22:00:00Z,10649,10768,8529,4093,6,5139
2021-01-13T21:00:00Z,11742,9772,9178,4001,6,5139
2021-01-13T20:00:00Z,13018,8697,10390,3918,6,5143
2021-01-13T19:00:00Z,14541,8175,11500,3830,7,5144
2021-01-13T18:00:00Z,16603,7886,12027,3963,3,5141
2021-01-13T17:00:00Z,18062,9227,11867,4024,62,5137
2021-01-13T16:00:00Z,19642,11653,11600,3641,29,5137
2021-01-13T15:00:00Z,22674,13479,12034,1293,28,5137
2021-01-13T14:00:00Z,24677,14114,12026,15,29,5137
2021-01-13T13:00:00Z,23241,14057,11613,0,28,5137
2021-01-13T12:00:00Z,20355,13536,11618,0,4,5137
2021-01-13T11:00:00Z,17988,13614,10872,0,3,5137
2021-01-13T10:00:00Z,17087,14091,9684,0,3,5137
2021-01-13T09:00:00Z,16271,14801,8698,0,3,5137
2021-01-13T08:00:00Z,15944,14653,8415,0,4,5137
2021-01-13T07:00:00Z,16331,13903,8555,0,28,5137
2021-01-13T06:00:00Z,17095,12796,9716,0,4,5137
2021-01-13T05:00:00Z,19252,11065,10983,0,4,5136
2021-01-13T04:00:00Z,22119,9121,11966,0,5,5136
2021-01-13T03:00:00Z,24414,7225,12185,0,47,5136
2021-01-13T02:00:00Z,26504,5048,12306,0,56,5135
2021-01-13T01:00:00Z,28021,2787,12325,1,30,5136
2021-01-13T00:00:00Z,26470,1508,12233,782,29,5136
2021-01-12T23:00:00Z,22809,1541,11600,3228,27,5136
2021-01-12T22:00:00Z,21983,1772,11002,3831,26,5137
2021-01-12T21:00:00Z,21902,2095,11133,3865,2,5137
2021-01-12T20:00:00Z,22319,2681,11378,3802,1,5136
2021-01-12T19:00:00Z,23562,2710,11933,3632,2,5136
2021-01-12T18:00:00Z,25263,2724,12255,3543,17,5136
2021-01-12T17:00:00Z,27162,3406,12348,3556,45,5135
2021-01-12T16:00:00Z,28943,4841,12324,3004,10,5135
2021-01-12T15:00:00Z,33053,5842,12072,823,10,5135
2021-01-12T14:00:00Z,34345,6409,12072,12,10,5136
2021-01-12T13:00:00Z,31946,6767,11954,0,10,5137
2021-01-12T12:00:00Z,29249,6132,11920,0,10,5137
2021-01-12T11:00:00Z,27407,5360,11822,0,10,5137
2021-01-12T10:00:00Z,26508,5129,11478,0,10,5136
2021-01-12T09:00:00Z,26231,4754,11466,0,10,5137
2021-01-12T08:00:00Z,25936,4711,11472,0,10,5136
2021-01-12T07:00:00Z,26073,4457,11622,0,10,5137
2021-01-12T06:00:00Z,27166,3627,12197,0,10,5136
2021-01-12T05:00:00Z,29236,3219,12275,0,9,5136
2021-01-12T04:00:00Z,31003,3093,12174,0,9,5135
2021-01-12T03:00:00Z,32004,2773,12166,0,34,5134
2021-01-12T02:00:00Z,32447,2584,11782,0,35,5132
2021-01-12T01:00:00Z,32453,2321,11605,0,35,5132
2021-01-12T00:00:00Z,29961,2074,11366,298,35,5132
2021-01-11T23:00:00Z,27237,2024,11415,1379,34,5132
2021-01-11T22:00:00Z,26043,2418,11354,1908,33,5132
2021-01-11T21:00:00Z,26067,2956,11301,2319,9,5131
2021-01-11T20:00:00Z,27072,3208,11435,2427,9,5131
2021-01-11T19:00:00Z,27613,3679,12093,2292,28,5132
2021-01-11T18:00:00Z,28981,4196,11934,2109,37,5132
2021-01-11T17:00:00Z,30080,4778,11615,2053,54,5132
2021-01-11T16:00:00Z,31922,4767,11661,1306,10,5132
2021-01-11T15:00:00Z,33408,4712,11685,405,10,5132
2021-01-11T14:00:00Z,32813,4682,11558,3,10,5131
2021-01-11T13:00:00Z,30603,4589,11530,0,10,5131
2021-01-11T12:00:00Z,27603,4857,11496,0,10,5131
2021-01-11T11:00:00Z,26191,4521,11308,0,10,5131
2021-01-11T10:00:00Z,24829,4822,11223,0,9,5131
2021-01-11T09:00:00Z,24006,5482,11093,0,9,5131
2021-01-11T08:00:00Z,23524,6610,10704,0,9,5131
2021-01-11T07:00:00Z,23509,7207,10793,0,10,5131
2021-01-11T06:00:00Z,24729,7188,10917,0,9,5130
2021-01-11T05:00:00Z,26492,7620,10686,0,9,5130
2021-01-11T04:00:00Z,28023,8127,10618,0,27,5130
2021-01-11T03:00:00Z,29494,8151,10760,0,61,5130
2021-01-11T02:00:00Z,30235,7926,10832,0,77,5130
2021-01-11T01:00:00Z,30773,7861,10687,0,34,5130
2021-01-11T00:00:00Z,29481,7958,10728,97,34,5129
2021-01-10T23:00:00Z,27527,7937,11168,442,34,5129
2021-01-10T22:00:00Z,26470,8381,11446,761,34,5130
2021-01-10T21:00:00Z,26144,8422,11373,899,10,5130
2021-01-10T20:00:00Z,26075,8564,11306,854,8,5130
2021-01-10T19:00:00Z,25757,8946,11281,745,27,5130
2021-01-10T18:00:00Z,24593,9161,11294,712,44,5130
2021-01-10T17:00:00Z,24298,8702,10865,493,41,5129
2021-01-10T16:00:00Z,23525,8248,10774,189,9,5129
2021-01-10T15:00:00Z,21849,7974,10646,56,9,5129
2021-01-10T14:00:00Z,20724,8181,9844,0,9,5129
2021-01-10T13:00:00Z,18853,8985,9192,0,9,5130
2021-01-10T12:00:00Z,17186,9720,8696,0,9,5130
2021-01-10T11:00:00Z,15759,11125,7787,0,9,5129
2021-01-10T10:00:00Z,15462,11186,7698,0,9,5129
2021-01-10T09:00:00Z,15117,11630,7648,0,9,5130
2021-01-10T08:00:00Z,15694,10577,8494,0,9,5129
2021-01-10T07:00:00Z,16030,10491,8997,0,8,5129
2021-01-10T06:00:00Z,15193,12362,9123,0,8,5129
2021-01-10T05:00:00Z,16034,11897,10062,0,8,5129
2021-01-10T04:00:00Z,17893,9862,11529,0,9,5129
2021-01-10T03:00:00Z,18706,9473,11728,0,34,5129
2021-01-10T02:00:00Z,18957,9421,11619,0,34,5129
2021-01-10T01:00:00Z,19543,8579,11591,0,33,5129
2021-01-10T00:00:00Z,18075,8072,11244,37,33,5129
2021-01-09T23:00:00Z,17233,6549,11060,355,33,5129
2021-01-09T22:00:00Z,17599,4979,11410,767,33,5129
2021-01-09T21:00:00Z,18583,4089,11600,926,8,5130
2021-01-09T20:00:00Z,19364,3925,11678,1287,8,5130
2021-01-09T19:00:00Z,20345,4279,11708,1306,8,5130
2021-01-09T18:00:00Z,22208,4415,11653,1262,8,5130
2021-01-09T17:00:00Z,24849,3791,11527,982,41,5130
2021-01-09T16:00:00Z,27136,3479,11609,773,10,5129
2021-01-09T15:00:00Z,27525,3906,12479,306,11,5130
2021-01-09T14:00:00Z,26759,4509,12760,11,9,5129
2021-01-09T13:00:00Z,25801,4023,12730,0,9,5129
2021-01-09T12:00:00Z,24123,3886,12645,0,8,5129
2021-01-09T11:00:00Z,23673,3666,12124,0,8,5129
2021-01-09T10:00:00Z,22831,3963,11902,0,8,5128
2021-01-09T09:00:00Z,21961,4205,12029,0,8,5129
2021-01-09T08:00:00Z,21465,4360,12104,0,8,5129
2021-01-09T07:00:00Z,21937,3949,12200,0,9,5129
2021-01-09T06:00:00Z,21858,4279,12573,0,8,5128
2021-01-09T05:00:00Z,22549,4491,12654,0,8,5128
2021-01-09T04:00:00Z,23181,4588,12881,0,11,5128
2021-01-09T03:00:00Z,23605,4344,13016,0,33,5129
2021-01-09T02:00:00Z,24131,3830,12965,7,33,5129
2021-01-09T01:00:00Z,24379,2991,12753,13,32,5129
2021-01-09T00:00:00Z,22131,2183,12608,564,32,5129
2021-01-08T23:00:00Z,19853,1994,11641,2536,32,5130
2021-01-08T22:00:00Z,19426,1838,11531,3084,32,5130
2021-01-08T21:00:00Z,20035,1544,11896,3203,8,5130
2021-01-08T20:00:00Z,20872,1579,12390,3128,8,5130
2021-01-08T19:00:00Z,21641,2045,12798,3013,8,5129
2021-01-08T18:00:00Z,21887,3340,12819,2877,48,5130
2021-01-08T17:00:00Z,21834,5105,12512,2327,41,5130
2021-01-08T16:00:00Z,22244,5710,12379,2039,8,5130
2021-01-08T15:00:00Z,23072,6515,12830,723,8,5130
2021-01-08T14:00:00Z,23037,7095,12656,10,8,5129
2021-01-08T13:00:00Z,21413,7370,11904,0,8,5130
2021-01-08T12:00:00Z,19455,6697,11308,0,8,5130
2021-01-08T11:00:00Z,17826,6343,10815,0,8,5130
2021-01-08T10:00:00Z,16563,7041,10238,0,8,5130
2021-01-08T09:00:00Z,16047,7133,10208,0,40,5130
2021-01-08T08:00:00Z,15832,7414,10159,0,8,5130
2021-01-08T07:00:00Z,15830,7827,10197,0,8,5130
2021-01-08T06:00:00Z,16089,8258,10584,0,8,5130
2021-01-08T05:00:00Z,17681,7776,11074,0,8,5130
2021-01-08T04:00:00Z,19648,6992,11658,0,28,5130
2021-01-08T03:00:00Z,21193,6006,12170,0,60,5130
2021-01-08T02:00:00Z,22640,4752,12137,0,75,5129
2021-01-08T01:00:00Z,24132,3232,11861,0,33,5130
2021-01-08T00:00:00Z,22678,2374,11833,643,31,5129
2021-01-07T23:00:00Z,18902,2667,11315,3131,30,5130
2021-01-07T22:00:00Z,17363,3310,10978,3983,29,5130
2021-01-07T21:00:00Z,17020,3986,11000,3935,5,5131
2021-01-07T20:00:00Z,17129,4523,11121,3742,5,5131
2021-01-07T19:00:00Z,16941,4781,11853,3664,13,5130
2021-01-07T18:00:00Z,16770,5569,12092,3726,45,5131
2021-01-07T17:00:00Z,16823,6319,12115,3850,38,5131
2021-01-07T16:00:00Z,17235,6987,12251,3458,5,5131
2021-01-07T15:00:00Z,17250,10170,12132,1057,5,5131
2021-01-07T14:00:00Z,16901,11670,11997,12,5,5131
2021-01-07T13:00:00Z,14531,12743,11155,0,5,5131
2021-01-07T12:00:00Z,11108,13155,10500,0,5,5130
2021-01-07T11:00:00Z,8188,13935,10154,0,5,5130
2021-01-07T10:00:00Z,6964,15155,8972,0,5,5130
2021-01-07T09:00:00Z,6440,15968,8361,0,5,5129
2021-01-07T08:00:00Z,6371,16311,8248,0,5,5129
2021-01-07T07:00:00Z,6466,17130,7938,0,5,5128
2021-01-07T06:00:00Z,6874,17760,7873,0,6,5128
2021-01-07T05:00:00Z,8628,18319,7335,0,25,5129
2021-01-07T04:00:00Z,10107,18417,7562,0,54,5129
2021-01-07T03:00:00Z,10696,18719,7821,0,60,5128
2021-01-07T02:00:00Z,11098,18804,8085,0,74,5128
2021-01-07T01:00:00Z,11284,18158,8699,0,31,5126
2021-01-07T00:00:00Z,10130,19426,6891,521,31,5127
2021-01-06T23:00:00Z,8253,20857,5841,885,48,5127
2021-01-06T22:00:00Z,7558,20392,5961,1058,56,5128
2021-01-06T21:00:00Z,7555,20095,6110,1134,5,5130
2021-01-06T20:00:00Z,7676,20195,6316,1042,6,5135
2021-01-06T19:00:00Z,7650,20167,6572,1196,6,5136
2021-01-06T18:00:00Z,7783,20134,6750,1087,15,5131
2021-01-06T17:00:00Z,7604,20463,6568,965,39,5130
2021-01-06T16:00:00Z,7298,19364,6836,1836,7,5130
2021-01-06T15:00:00Z,7524,19414,6978,782,7,5130
2021-01-06T14:00:00Z,7332,20043,6591,4,7,5130
2021-01-06T13:00:00Z,7114,19639,5865,0,7,5131
2021-01-06T12:00:00Z,5468,19141,5268,0,7,5129
2021-01-06T11:00:00Z,4750,17731,5394,0,7,5129
2021-01-06T10:00:00Z,4601,17218,5235,0,7,5130
2021-01-06T09:00:00Z,4652,17631,4810,0,7,5131
2021-01-06T08:00:00Z,4629,18204,4803,0,7,5132
2021-01-06T07:00:00Z,4652,18910,4983,0,7,5132
2021-01-06T06:00:00Z,4937,19994,5296,0,7,5132
2021-01-06T05:00:00Z,5679,20775,5793,0,25,5131
2021-01-06T04:00:00Z,6778,20922,6510,0,53,5129
2021-01-06T03:00:00Z,7831,20784,6948,0,47,5129
2021-01-06T02:00:00Z,8776,20077,7372,0,49,5130
2021-01-06T01:00:00Z,9779,18556,8022,0,7,5129
2021-01-06T00:00:00Z,10161,15452,8256,203,7,5130
2021-01-05T23:00:00Z,9644,15006,7166,1211,7,5130
2021-01-05T22:00:00Z,9116,15048,6548,2445,7,5130
2021-01-05T21:00:00Z,9602,14391,6472,3008,7,5131
2021-01-05T20:00:00Z,10680,12875,7221,3182,7,5131
2021-01-05T19:00:00Z,12565,11472,7430,3050,7,5130
2021-01-05T18:00:00Z,14018,10412,7943,3084,17,5131
2021-01-05T17:00:00Z,15452,8538,9333,3153,64,5131
2021-01-05T16:00:00Z,16776,8932,9244,2812,32,5131
2021-01-05T15:00:00Z,18655,9193,10350,940,32,5132
2021-01-05T14:00:00Z,20203,7355,11739,9,32,5132
2021-01-05T13:00:00Z,19768,6098,11329,0,29,5131
2021-01-05T12:00:00Z,18474,5649,9741,0,7,5131
2021-01-05T11:00:00Z,17377,5010,8898,0,7,5131
2021-01-05T10:00:00Z,16861,4721,8397,0,7,5131
2021-01-05T09:00:00Z,16647,4542,8277,0,7,5131
2021-01-05T08:00:00Z,16649,4442,8322,0,7,5132
2021-01-05T07:00:00Z,16870,4533,8366,0,31,5133
2021-01-05T06:00:00Z,17526,4029,9377,0,7,5134
2021-01-05T05:00:00Z,18722,3586,10363,0,7,5134
2021-01-05T04:00:00Z,20021,3385,10898,0,25,5132
2021-01-05T03:00:00Z,20889,3109,11339,0,34,5132
2021-01-05T02:00:00Z,21073,3383,11491,0,49,5131
2021-01-05T01:00:00Z,21467,3487,11152,0,7,5132
2021-01-05T00:00:00Z,20994,3061,9512,524,3,5132
2021-01-04T23:00:00Z,19306,3840,7489,2783,3,5132
2021-01-04T22:00:00Z,18209,4667,6892,3685,3,5132
2021-01-04T21:00:00Z,17513,5611,6848,3644,3,5132
2021-01-04T20:00:00Z,16791,6900,6833,3475,3,5131
2021-01-04T19:00:00Z,16688,7655,6789,3405,3,5131
2021-01-04T18:00:00Z,16985,8160,6839,3461,48,5130
2021-01-04T17:00:00Z,17252,9112,6832,3542,63,5132
2021-01-04T16:00:00Z,17855,10129,6914,3263,28,5131
2021-01-04T15:00:00Z,19166,12175,7743,1106,28,5131
2021-01-04T14:00:00Z,19267,13864,7289,8,29,5132
2021-01-04T13:00:00Z,16986,14409,6604,0,28,5132
2021-01-04T12:00:00Z,14556,13955,6192,0,3,5131
2021-01-04T11:00:00Z,12677,13473,6012,0,3,5132
2021-01-04T10:00:00Z,11548,13484,5948,0,3,5132
2021-01-04T09:00:00Z,11012,13512,5912,0,3,5133
2021-01-04T08:00:00Z,10801,13925,5691,0,5,5133
2021-01-04T07:00:00Z,10709,14145,5771,0,26,5132
2021-01-04T06:00:00Z,11083,13869,6420,0,3,5133
2021-01-04T05:00:00Z,12547,13227,6909,0,3,5132
2021-01-04T04:00:00Z,14506,12340,7040,0,22,5132
2021-01-04T03:00:00Z,15875,10565,7923,0,30,5132
2021-01-04T02:00:00Z,16762,8229,9532,0,45,5132
2021-01-04T01:00:00Z,17526,5506,10847,0,3,5132
2021-01-04T00:00:00Z,17348,3747,9961,406,3,5133
2021-01-03T23:00:00Z,16488,3291,8261,2394,3,5132
2021-01-03T22:00:00Z,15564,3495,7515,3625,3,5132
2021-01-03T21:00:00Z,15522,3795,7572,3635,3,5132
